User_ID,Date,Step_Count,Heart_Rate,Sleep_Duration,Calories_Burned,Activity_Level,Device_Type
37,2023-01-20,2697.0,64.0,6.1,1531.0,Sedentary,Apple Watch
37,2023-01-21,2436.0,63.0,8.8,1724.0,Sedentary,Apple Watch
37,2023-01-22,1638.0,82.0,8.1,1494.0,Sedentary,Apple Watch
37,2023-01-23,3214.0,63.0,7.2,1652.0,Sedentary,Apple Watch
37,2023-01-24,2738.0,57.0,7.1,1387.0,Sedentary,Apple Watch
37,2023-01-25,3207.0,67.0,8.3,1752.0,Sedentary,Apple Watch
37,2023-01-26,3319.0,56.0,8.7,1400.0,Sedentary,Apple Watch
37,2023-01-27,2555.0,52.0,8.9,1772.0,Sedentary,Apple Watch
37,2023-01-28,3420.0,72.0,7.0,1676.0,Sedentary,Apple Watch
37,2023-01-29,3038.0,70.0,7.7,1557.0,Sedentary,Apple Watch
37,2023-01-30,3454.0,70.0,7.2,1610.0,Sedentary,Apple Watch
37,2023-01-31,2457.0,40.0,8.0,1718.0,Sedentary,Apple Watch
37,2023-02-01,3280.0,42.0,7.5,1260.0,Sedentary,Apple Watch
37,2023-02-02,3970.0,51.0,9.1,1773.0,Sedentary,Apple Watch
37,2023-02-03,2555.0,50.0,8.2,1483.0,Sedentary,Apple Watch
37,2023-02-04,3180.0,57.0,6.1,1258.0,Sedentary,Apple Watch
37,2023-02-05,3258.0,56.0,7.3,1732.0,Sedentary,Apple Watch
37,2023-02-06,3848.0,59.0,7.5,1701.0,Sedentary,Apple Watch
38,2023-01-03,2560.0,72.0,5.8,2122.0,Sedentary,apple watch
38,2023-01-04,2152.0,62.0,4.4,2006.0,Sedentary,apple watch
38,2023-01-05,3851.0,84.0,4.8,1888.0,Sedentary,apple watch
38,2023-01-06,4321.0,72.0,6.6,2044.0,Sedentary,apple watch
38,2023-01-07,2700.0,56.0,3.7,2118.0,Sedentary,apple watch
38,2023-01-08,4349.0,88.0,6.1,2218.0,Sedentary,apple watch
38,2023-01-09,3106.0,58.0,6.1,2069.0,Sedentary,apple watch
38,2023-01-10,3589.0,73.0,5.6,2242.0,Sedentary,apple watch
38,2023-01-11,4424.0,75.0,6.1,2089.0,Sedentary,apple watch
38,2023-01-12,3189.0,77.0,3.9,2196.0,Sedentary,apple watch
38,2023-01-13,2674.0,72.0,4.4,2096.0,Sedentary,apple watch
38,2023-01-14,3490.0,54.0,5.7,1872.0,Sedentary,apple watch
38,2023-01-15,4133.0,70.0,5.7,1796.0,Sedentary,apple watch
38,2023-01-16,3099.0,65.0,6.1,2320.0,Sedentary,apple watch
38,2023-01-17,2948.0,80.0,3.1,1749.0,Sedentary,apple watch
38,2023-01-18,2840.0,56.0,3.7,2069.0,Sedentary,apple watch
38,2023-01-19,3363.0,73.0,6.0,2039.0,Sedentary,apple watch
38,2023-01-20,3976.0,69.0,4.1,2197.0,Sedentary,apple watch
38,2023-01-21,3099.0,60.0,5.1,1805.0,Sedentary,apple watch
38,2023-01-22,3220.0,73.0,5.6,1808.0,Sedentary,apple watch
38,2023-01-23,3171.0,80.0,5.8,2399.0,Sedentary,apple watch
38,2023-01-24,4343.0,81.0,3.9,2138.0,Sedentary,apple watch
38,2023-01-25,3476.0,64.0,5.5,2174.0,Sedentary,apple watch
38,2023-01-26,3865.0,61.0,6.0,1860.0,Sedentary,apple watch
38,2023-01-27,3666.0,66.0,5.1,2139.0,Sedentary,apple watch
38,2023-01-28,2782.0,89.0,3.5,1868.0,Sedentary,apple watch
38,2023-01-29,3774.0,75.0,5.2,1975.0,Sedentary,apple watch
38,2023-01-30,3802.0,67.0,6.7,2153.0,Sedentary,apple watch
38,2023-01-31,4127.0,60.0,5.2,1927.0,Sedentary,apple watch
38,2023-02-01,2807.0,73.0,4.7,2117.0,Sedentary,apple watch
39,2023-01-22,8608.0,83.0,6.3,3046.0,Active,Garmin
39,2023-01-23,12687.0,60.0,8.0,2614.0,Very Active,Garmin
39,2023-01-24,14134.0,66.0,6.6,2891.0,Very Active,Garmin
39,2023-01-25,12725.0,60.0,6.4,2914.0,Very Active,Garmin
39,2023-01-26,8374.0,84.0,6.6,3228.0,Active,Garmin
39,2023-01-27,11411.0,56.0,7.2,3214.0,Very Active,Garmin
39,2023-01-28,10540.0,77.0,8.2,3254.0,Very Active,Garmin
39,2023-01-29,9946.0,55.0,6.5,3039.0,Active,Garmin
39,2023-01-30,12148.0,44.0,7.1,3028.0,Very Active,Garmin
39,2023-01-31,10345.0,78.0,7.6,3371.0,Very Active,Garmin
39,2023-02-01,10479.0,75.0,8.8,3372.0,Very Active,Garmin
39,2023-02-02,8560.0,63.0,6.8,3126.0,Active,Garmin
39,2023-02-03,12456.0,57.0,7.2,2378.0,Very Active,Garmin
39,2023-02-04,14111.0,60.0,7.2,2888.0,Very Active,Garmin
39,2023-02-05,13463.0,40.0,7.1,2949.0,Very Active,Garmin
39,2023-02-06,9959.0,83.0,6.3,3211.0,Active,Garmin
39,2023-02-07,11733.0,78.0,6.5,2762.0,Very Active,Garmin
39,2023-02-08,13354.0,70.0,5.6,2820.0,Very Active,Garmin
39,2023-02-09,11799.0,74.0,6.5,2112.0,Very Active,Garmin
39,2023-02-10,12099.0,53.0,5.1,2136.0,Very Active,Garmin
39,2023-02-11,12736.0,67.0,6.9,3395.0,Very Active,Garmin
39,2023-02-12,12349.0,82.0,5.8,2970.0,Very Active,Garmin
39,2023-02-13,7411.0,63.0,6.9,3167.0,Lightly Active,Garmin
39,2023-02-14,11052.0,72.0,7.9,3623.0,Very Active,Garmin
39,2023-02-15,10262.0,56.0,7.4,2741.0,Very Active,Garmin
39,2023-02-16,14199.0,63.0,6.6,2840.0,Very Active,Garmin
39,2023-02-17,12526.0,64.0,6.5,3477.0,Very Active,Garmin
39,2023-02-18,9077.0,66.0,7.8,2494.0,Active,Garmin
39,2023-02-19,12005.0,55.0,8.0,2694.0,Very Active,Garmin
39,2023-02-20,12470.0,77.0,8.0,3055.0,Very Active,Garmin
40,2023-01-19,10246.0,61.0,9.6,2169.0,Very Active,Apple Watch
40,2023-01-20,8515.0,73.0,7.3,2111.0,Active,Apple Watch
40,2023-01-21,7641.0,62.0,8.1,2389.0,Active,Apple Watch
40,2023-01-22,12788.0,72.0,7.9,2286.0,Very Active,Apple Watch
40,2023-01-23,11840.0,79.0,8.3,2223.0,Very Active,Apple Watch
40,2023-01-24,8610.0,52.0,8.8,2467.0,Active,Apple Watch
40,2023-01-25,11984.0,65.0,9.5,2220.0,Very Active,Apple Watch
40,2023-01-26,12796.0,66.0,7.5,2471.0,Very Active,Apple Watch
40,2023-01-27,11624.0,70.0,8.2,2324.0,Very Active,Apple Watch
40,2023-01-28,15876.0,78.0,8.9,2359.0,Very Active,Apple Watch
40,2023-01-29,12908.0,72.0,8.2,2262.0,Very Active,Apple Watch
40,2023-01-30,10570.0,40.0,8.3,2219.0,Very Active,Apple Watch
40,2023-01-31,14166.0,67.0,6.9,2321.0,Very Active,Apple Watch
40,2023-02-01,8496.0,71.0,8.4,2556.0,Active,Apple Watch
40,2023-02-02,9044.0,67.0,6.8,2496.0,Active,Apple Watch
40,2023-02-03,11858.0,71.0,8.1,2429.0,Very Active,Apple Watch
40,2023-02-04,14191.0,64.0,8.3,2079.0,Very Active,Apple Watch
40,2023-02-05,8878.0,67.0,9.2,2273.0,Active,Apple Watch
40,2023-02-06,10237.0,62.0,7.6,2401.0,Very Active,Apple Watch
40,2023-02-07,7526.0,79.0,7.5,2501.0,Active,Apple Watch
40,2023-02-08,8015.0,73.0,8.8,2422.0,Active,Apple Watch
40,2023-02-09,8607.0,69.0,7.0,2274.0,Active,Apple Watch
40,2023-02-10,12956.0,74.0,8.2,2105.0,Very Active,Apple Watch
40,2023-02-11,12131.0,67.0,5.8,2515.0,Very Active,Apple Watch
40,2023-02-12,10691.0,79.0,7.0,1591.0,Very Active,Apple Watch
40,2023-02-13,11343.0,69.0,6.4,2104.0,Very Active,Apple Watch
40,2023-02-14,16664.0,63.0,8.9,2181.0,Very Active,Apple Watch
40,2023-02-15,6252.0,65.0,7.9,2239.0,Lightly Active,Apple Watch
40,2023-02-16,10497.0,69.0,8.0,2038.0,Very Active,Apple Watch
40,2023-02-17,11788.0,47.0,6.1,2505.0,Very Active,Apple Watch
41,2023-01-04,5053.0,80.0,5.3,2199.0,Lightly Active,Samsung
41,2023-01-05,4346.0,65.0,6.0,2521.0,Sedentary,Samsung
41,2023-01-06,5897.0,76.0,7.5,1913.0,Lightly Active,Samsung
41,2023-01-07,5193.0,72.0,7.0,2308.0,Lightly Active,Samsung
41,2023-01-08,5799.0,72.0,7.4,2300.0,Lightly Active,Samsung
41,2023-01-09,4442.0,79.0,5.9,2363.0,Sedentary,Samsung
41,2023-01-10,4530.0,83.0,6.8,2555.0,Sedentary,Samsung
41,2023-01-11,5435.0,70.0,7.6,2086.0,Lightly Active,Samsung
41,2023-01-12,5127.0,87.0,4.8,2389.0,Lightly Active,Samsung
41,2023-01-13,4158.0,73.0,8.1,2212.0,Sedentary,Samsung
41,2023-01-14,3848.0,81.0,7.4,2333.0,Sedentary,Samsung
41,2023-01-15,5658.0,86.0,4.5,2241.0,Lightly Active,Samsung
41,2023-01-16,4072.0,85.0,4.1,2970.0,Sedentary,Samsung
41,2023-01-17,5075.0,82.0,7.9,2921.0,Lightly Active,Samsung
41,2023-01-18,5386.0,90.0,6.9,2333.0,Lightly Active,Samsung
41,2023-01-19,4151.0,72.0,6.0,2047.0,Sedentary,Samsung
41,2023-01-20,4518.0,64.0,6.9,2358.0,Sedentary,Samsung
41,2023-01-21,4722.0,75.0,9.8,2688.0,Sedentary,Samsung
41,2023-01-22,3446.0,83.0,6.1,2126.0,Sedentary,Samsung
41,2023-01-23,3358.0,85.0,6.0,2596.0,Sedentary,Samsung
41,2023-01-24,5499.0,94.0,5.9,2479.0,Lightly Active,Samsung
41,2023-01-25,5168.0,76.0,6.0,2747.0,Lightly Active,Samsung
41,2023-01-26,4796.0,87.0,5.9,2078.0,Sedentary,Samsung
41,2023-01-27,4065.0,79.0,5.7,2364.0,Sedentary,Samsung
41,2023-01-28,3038.0,69.0,7.4,2509.0,Sedentary,Samsung
41,2023-01-29,4228.0,70.0,5.7,2278.0,Sedentary,Samsung
41,2023-01-30,5179.0,90.0,6.2,2093.0,Lightly Active,Samsung
41,2023-01-31,4833.0,72.0,6.2,2680.0,Sedentary,Samsung
41,2023-02-01,5346.0,82.0,5.5,2417.0,Lightly Active,Samsung
41,2023-02-02,5563.0,77.0,8.1,2672.0,Lightly Active,Samsung
42,2023-01-15,5180.0,84.0,8.2,3222.0,Lightly Active,fitbit
42,2023-01-16,4234.0,75.0,7.2,2890.0,Sedentary,fitbit
42,2023-01-17,2883.0,79.0,8.7,2204.0,Sedentary,fitbit
42,2023-01-18,5079.0,92.0,7.2,2976.0,Lightly Active,fitbit
42,2023-01-19,3889.0,93.0,8.6,2427.0,Sedentary,fitbit
42,2023-01-20,4343.0,78.0,7.7,2617.0,Sedentary,fitbit
42,2023-01-21,5246.0,91.0,6.9,2446.0,Lightly Active,fitbit
42,2023-01-22,3587.0,85.0,7.9,3176.0,Sedentary,fitbit
42,2023-01-23,4501.0,90.0,7.9,2430.0,Sedentary,fitbit
42,2023-01-24,3734.0,91.0,7.6,2965.0,Sedentary,fitbit
42,2023-01-25,3639.0,70.0,7.5,2910.0,Sedentary,fitbit
42,2023-01-26,3377.0,78.0,6.7,3138.0,Sedentary,fitbit
42,2023-01-27,3658.0,95.0,9.1,2800.0,Sedentary,fitbit
42,2023-01-28,3103.0,60.0,6.1,2435.0,Sedentary,fitbit
42,2023-01-29,4958.0,82.0,8.0,2196.0,Sedentary,fitbit
42,2023-01-30,2955.0,89.0,7.9,2781.0,Sedentary,fitbit
42,2023-01-31,4326.0,97.0,7.4,2842.0,Sedentary,fitbit
42,2023-02-01,4036.0,104.0,5.5,3015.0,Sedentary,fitbit
42,2023-02-02,3797.0,86.0,7.0,2809.0,Sedentary,fitbit
42,2023-02-03,4440.0,112.0,8.4,2583.0,Sedentary,fitbit
42,2023-02-04,3557.0,76.0,5.8,2729.0,Sedentary,fitbit
42,2023-02-05,4456.0,68.0,8.7,2960.0,Sedentary,fitbit
42,2023-02-06,3316.0,79.0,9.2,3030.0,Sedentary,fitbit
42,2023-02-07,3893.0,78.0,7.7,2678.0,Sedentary,fitbit
42,2023-02-08,2250.0,101.0,7.8,2935.0,Sedentary,fitbit
42,2023-02-09,3841.0,73.0,7.4,2371.0,Sedentary,fitbit
42,2023-02-10,5657.0,68.0,6.6,2698.0,Lightly Active,fitbit
42,2023-02-11,4888.0,81.0,6.4,3177.0,Sedentary,fitbit
42,2023-02-12,4455.0,86.0,8.3,3498.0,Sedentary,fitbit
42,2023-02-13,5585.0,74.0,9.2,2931.0,Lightly Active,fitbit
43,2023-01-02,10553.0,66.0,6.2,1582.0,Very Active,Apple Watch
43,2023-01-03,11185.0,93.0,4.3,1719.0,Very Active,Apple Watch
43,2023-01-04,11749.0,81.0,7.1,1783.0,Very Active,Apple Watch
43,2023-01-05,10251.0,80.0,5.1,1529.0,Very Active,Apple Watch
43,2023-01-06,10957.0,83.0,6.2,1649.0,Very Active,Apple Watch
43,2023-01-07,9010.0,93.0,6.0,1491.0,Active,Apple Watch
43,2023-01-08,11023.0,80.0,6.4,1999.0,Very Active,Apple Watch
43,2023-01-09,9556.0,85.0,5.2,1685.0,Active,Apple Watch
43,2023-01-10,10765.0,67.0,6.6,1740.0,Very Active,Apple Watch
43,2023-01-11,9675.0,93.0,6.7,1977.0,Active,Apple Watch
43,2023-01-12,7689.0,84.0,6.4,1538.0,Active,Apple Watch
43,2023-01-13,11431.0,106.0,6.3,1810.0,Very Active,Apple Watch
43,2023-01-14,9758.0,75.0,4.5,1601.0,Active,Apple Watch
43,2023-01-15,6924.0,100.0,6.2,1663.0,Lightly Active,Apple Watch
43,2023-01-16,11302.0,71.0,5.6,1734.0,Very Active,Apple Watch
43,2023-01-17,11570.0,88.0,6.6,1736.0,Very Active,Apple Watch
43,2023-01-18,10364.0,85.0,5.3,1730.0,Very Active,Apple Watch
43,2023-01-19,7535.0,83.0,5.9,2160.0,Active,Apple Watch
43,2023-01-20,9519.0,68.0,6.2,1812.0,Active,Apple Watch
43,2023-01-21,12807.0,77.0,4.8,1863.0,Very Active,Apple Watch
43,2023-01-22,6946.0,78.0,6.1,1711.0,Lightly Active,Apple Watch
43,2023-01-23,10918.0,76.0,6.1,1720.0,Very Active,Apple Watch
43,2023-01-24,9883.0,83.0,6.8,1868.0,Active,Apple Watch
43,2023-01-25,10349.0,87.0,4.8,1731.0,Very Active,Apple Watch
43,2023-01-26,10516.0,90.0,5.7,1609.0,Very Active,Apple Watch
43,2023-01-27,8494.0,88.0,7.4,1652.0,Active,Apple Watch
43,2023-01-28,11338.0,84.0,6.2,1686.0,Very Active,Apple Watch
43,2023-01-29,11028.0,86.0,8.6,1576.0,Very Active,Apple Watch
43,2023-01-30,10590.0,77.0,5.5,1721.0,Very Active,Apple Watch
43,2023-01-31,9859.0,112.0,6.2,1528.0,Active,Apple Watch
44,2023-01-07,6449.0,56.0,6.7,2367.0,Lightly Active,FITBIT
44,2023-01-08,7087.0,86.0,6.3,2328.0,Lightly Active,FITBIT
44,2023-01-09,5178.0,65.0,7.1,2062.0,Lightly Active,FITBIT
44,2023-01-10,5608.0,67.0,7.3,2789.0,Lightly Active,FITBIT
44,2023-01-11,4523.0,58.0,6.7,2367.0,Sedentary,FITBIT
44,2023-01-12,6383.0,72.0,6.6,2450.0,Lightly Active,FITBIT
44,2023-01-13,7388.0,57.0,6.4,2414.0,Lightly Active,FITBIT
44,2023-01-14,4993.0,94.0,6.2,2354.0,Sedentary,FITBIT
44,2023-01-15,6796.0,71.0,4.9,2262.0,Lightly Active,FITBIT
44,2023-01-16,7375.0,73.0,5.9,2582.0,Lightly Active,FITBIT
44,2023-01-17,5711.0,71.0,6.9,2546.0,Lightly Active,FITBIT
44,2023-01-18,9029.0,85.0,8.0,2244.0,Active,FITBIT
44,2023-01-19,4861.0,77.0,6.9,2109.0,Sedentary,FITBIT
44,2023-01-20,5901.0,80.0,7.2,2483.0,Lightly Active,FITBIT
44,2023-01-21,6471.0,71.0,6.3,2080.0,Lightly Active,FITBIT
44,2023-01-22,8299.0,77.0,6.6,2144.0,Active,FITBIT
44,2023-01-23,9706.0,66.0,6.4,2462.0,Active,FITBIT
44,2023-01-24,6850.0,86.0,8.6,2483.0,Lightly Active,FITBIT
44,2023-01-25,4824.0,74.0,7.1,2852.0,Sedentary,FITBIT
44,2023-01-26,4406.0,89.0,7.0,2562.0,Sedentary,FITBIT
44,2023-01-27,5991.0,68.0,7.5,2518.0,Lightly Active,FITBIT
44,2023-01-28,7305.0,76.0,6.2,1995.0,Lightly Active,FITBIT
44,2023-01-29,7118.0,81.0,5.8,2236.0,Lightly Active,FITBIT
44,2023-01-30,5545.0,62.0,6.0,2095.0,Lightly Active,FITBIT
44,2023-01-31,5611.0,69.0,5.2,2842.0,Lightly Active,FITBIT
44,2023-02-01,7648.0,69.0,7.1,2462.0,Active,FITBIT
44,2023-02-02,7572.0,68.0,7.9,2234.0,Active,FITBIT
44,2023-02-03,4481.0,84.0,8.1,2975.0,Sedentary,FITBIT
44,2023-02-04,4648.0,83.0,6.4,2549.0,Sedentary,FITBIT
44,2023-02-05,4317.0,64.0,6.0,2382.0,Sedentary,FITBIT
45,2023-01-09,9222.0,73.0,9.5,1753.0,Active,samsung
45,2023-01-10,14004.0,71.0,7.3,1879.0,Very Active,samsung
45,2023-01-11,9298.0,76.0,10.1,1729.0,Active,samsung
45,2023-01-12,7413.0,57.0,9.8,1626.0,Lightly Active,samsung
45,2023-01-13,10747.0,74.0,9.2,1700.0,Very Active,samsung
45,2023-01-14,10137.0,63.0,9.4,1745.0,Very Active,samsung
45,2023-01-15,10034.0,77.0,8.4,1513.0,Very Active,samsung
45,2023-01-16,8973.0,57.0,8.2,1858.0,Active,samsung
45,2023-01-17,8875.0,68.0,7.8,1610.0,Active,samsung
45,2023-01-18,7384.0,64.0,8.3,1743.0,Lightly Active,samsung
45,2023-01-19,11051.0,55.0,9.6,1688.0,Very Active,samsung
45,2023-01-20,10998.0,66.0,8.0,1690.0,Very Active,samsung
45,2023-01-21,11585.0,49.0,8.0,1611.0,Very Active,samsung
45,2023-01-22,11121.0,78.0,7.7,1571.0,Very Active,samsung
45,2023-01-23,9494.0,58.0,8.2,1781.0,Active,samsung
45,2023-01-24,8349.0,71.0,6.8,1561.0,Active,samsung
45,2023-01-25,9881.0,83.0,8.2,1289.0,Active,samsung
45,2023-01-26,6349.0,67.0,9.1,1716.0,Lightly Active,samsung
45,2023-01-27,10933.0,78.0,8.0,1802.0,Very Active,samsung
45,2023-01-28,7125.0,57.0,6.7,1608.0,Lightly Active,samsung
45,2023-01-29,10481.0,68.0,8.6,1500.0,Very Active,samsung
45,2023-01-30,10176.0,52.0,9.9,1603.0,Very Active,samsung
45,2023-01-31,9544.0,82.0,7.3,1467.0,Active,samsung
45,2023-02-01,8259.0,66.0,8.9,1776.0,Active,samsung
45,2023-02-02,16020.0,44.0,9.1,1561.0,Very Active,samsung
45,2023-02-03,9338.0,60.0,7.6,1932.0,Active,samsung
45,2023-02-04,12361.0,67.0,9.8,1403.0,Very Active,samsung
45,2023-02-05,7763.0,45.0,7.8,1680.0,Active,samsung
45,2023-02-06,10796.0,68.0,7.1,1786.0,Very Active,samsung
45,2023-02-07,11086.0,74.0,6.6,1705.0,Very Active,samsung
46,2023-01-26,3510.0,57.0,8.1,2630.0,Sedentary,FitBit
46,2023-01-27,3819.0,61.0,6.1,2906.0,Sedentary,FitBit
46,2023-01-28,4414.0,72.0,7.1,2470.0,Sedentary,FitBit
46,2023-01-29,3900.0,69.0,6.9,2775.0,Sedentary,FitBit
46,2023-01-30,4251.0,41.0,7.0,2299.0,Sedentary,FitBit
46,2023-01-31,4635.0,49.0,8.5,2583.0,Sedentary,FitBit
46,2023-02-01,4440.0,67.0,8.6,2601.0,Sedentary,FitBit
46,2023-02-02,3893.0,43.0,6.9,2446.0,Sedentary,FitBit
46,2023-02-03,4702.0,57.0,8.3,2447.0,Sedentary,FitBit
46,2023-02-04,4551.0,72.0,8.0,2591.0,Sedentary,FitBit
46,2023-02-05,4049.0,54.0,6.8,2465.0,Sedentary,FitBit
46,2023-02-06,5299.0,58.0,6.3,3067.0,Lightly Active,FitBit
46,2023-02-07,4898.0,46.0,7.2,2635.0,Sedentary,FitBit
46,2023-02-08,6173.0,49.0,8.6,2971.0,Lightly Active,FitBit
46,2023-02-09,4025.0,58.0,6.6,2553.0,Sedentary,FitBit
46,2023-02-10,4570.0,67.0,8.7,2411.0,Sedentary,FitBit
46,2023-02-11,2792.0,60.0,7.9,2672.0,Sedentary,FitBit
46,2023-02-12,4303.0,62.0,9.1,2706.0,Sedentary,FitBit
46,2023-02-13,4260.0,55.0,7.4,3033.0,Sedentary,FitBit
46,2023-02-14,4435.0,60.0,7.1,2893.0,Sedentary,FitBit
46,2023-02-15,6408.0,65.0,7.7,2616.0,Lightly Active,FitBit
46,2023-02-16,2408.0,68.0,7.7,2718.0,Sedentary,FitBit
46,2023-02-17,3948.0,57.0,7.2,2873.0,Sedentary,FitBit
46,2023-02-18,4255.0,81.0,8.0,2274.0,Sedentary,FitBit
46,2023-02-19,4485.0,54.0,5.4,3023.0,Sedentary,FitBit
46,2023-02-20,5251.0,66.0,7.8,2246.0,Lightly Active,FitBit
46,2023-02-21,4158.0,69.0,6.6,1946.0,Sedentary,FitBit
46,2023-02-22,4394.0,59.0,7.7,2796.0,Sedentary,FitBit
46,2023-02-23,5191.0,63.0,8.8,2211.0,Lightly Active,FitBit
46,2023-02-24,5068.0,67.0,6.4,2215.0,Lightly Active,FitBit
47,2023-01-03,5846.0,58.0,7.4,2332.0,Lightly Active,Apple Watch
47,2023-01-04,5695.0,58.0,7.7,2488.0,Lightly Active,Apple Watch
47,2023-01-05,6625.0,63.0,7.9,2298.0,Lightly Active,Apple Watch
47,2023-01-06,8680.0,67.0,6.5,3106.0,Active,Apple Watch
47,2023-01-07,5421.0,61.0,5.4,2721.0,Lightly Active,Apple Watch
47,2023-01-08,9193.0,81.0,7.8,2435.0,Active,Apple Watch
47,2023-01-09,6370.0,48.0,8.7,2601.0,Lightly Active,Apple Watch
47,2023-01-10,6195.0,78.0,5.7,2586.0,Lightly Active,Apple Watch
47,2023-01-11,6634.0,71.0,6.6,2124.0,Lightly Active,Apple Watch
47,2023-01-12,6975.0,75.0,6.6,2677.0,Lightly Active,Apple Watch
47,2023-01-13,5435.0,64.0,6.0,2670.0,Lightly Active,Apple Watch
47,2023-01-14,6915.0,71.0,7.7,2656.0,Lightly Active,Apple Watch
47,2023-01-15,7247.0,55.0,6.6,2352.0,Lightly Active,Apple Watch
47,2023-01-16,6399.0,61.0,5.6,1998.0,Lightly Active,Apple Watch
47,2023-01-17,5953.0,66.0,5.3,2488.0,Lightly Active,Apple Watch
47,2023-01-18,9483.0,75.0,8.3,2582.0,Active,Apple Watch
47,2023-01-19,8476.0,57.0,6.0,1804.0,Active,Apple Watch
47,2023-01-20,8502.0,80.0,6.1,2421.0,Active,Apple Watch
47,2023-01-21,5835.0,68.0,7.8,2051.0,Lightly Active,Apple Watch
47,2023-01-22,7434.0,62.0,6.7,2599.0,Lightly Active,Apple Watch
47,2023-01-23,6613.0,63.0,6.4,2726.0,Lightly Active,Apple Watch
47,2023-01-24,7447.0,67.0,5.4,2390.0,Lightly Active,Apple Watch
47,2023-01-25,8107.0,65.0,7.3,2923.0,Active,Apple Watch
47,2023-01-26,8299.0,65.0,6.1,1850.0,Active,Apple Watch
47,2023-01-27,6640.0,61.0,7.0,2446.0,Lightly Active,Apple Watch
47,2023-01-28,6431.0,47.0,5.7,2603.0,Lightly Active,Apple Watch
47,2023-01-29,9230.0,64.0,7.0,2721.0,Active,Apple Watch
47,2023-01-30,5757.0,68.0,5.9,2699.0,Lightly Active,Apple Watch
47,2023-01-31,7080.0,67.0,5.8,2660.0,Lightly Active,Apple Watch
47,2023-02-01,9737.0,54.0,6.3,2542.0,Active,Apple Watch
48,2023-01-28,11075.0,55.0,2.8,1708.0,Very Active,Samsung
48,2023-01-29,11025.0,43.0,5.1,1739.0,Very Active,Samsung
48,2023-01-30,12341.0,70.0,5.5,1516.0,Very Active,Samsung
48,2023-01-31,9319.0,72.0,4.8,1382.0,Active,Samsung
48,2023-02-01,11503.0,60.0,7.0,1403.0,Very Active,Samsung
48,2023-02-02,9465.0,51.0,5.7,1281.0,Active,Samsung
48,2023-02-03,8636.0,46.0,6.4,1611.0,Active,Samsung
48,2023-02-04,6258.0,74.0,8.2,1510.0,Lightly Active,Samsung
48,2023-02-05,8342.0,89.0,4.3,1507.0,Active,Samsung
48,2023-02-06,9913.0,74.0,6.0,1429.0,Active,Samsung
48,2023-02-07,7749.0,57.0,4.7,1511.0,Active,Samsung
48,2023-02-08,8490.0,46.0,6.9,1429.0,Active,Samsung
48,2023-02-09,7142.0,59.0,5.7,1241.0,Lightly Active,Samsung
48,2023-02-10,10204.0,50.0,7.4,1582.0,Very Active,Samsung
48,2023-02-11,8804.0,53.0,5.6,1596.0,Active,Samsung
48,2023-02-12,9521.0,58.0,5.7,1413.0,Active,Samsung
48,2023-02-13,8913.0,40.0,6.6,1548.0,Active,Samsung
48,2023-02-14,8089.0,79.0,5.7,1348.0,Active,Samsung
48,2023-02-15,11209.0,64.0,6.1,1439.0,Very Active,Samsung
48,2023-02-16,10432.0,58.0,6.2,1217.0,Very Active,Samsung
48,2023-02-17,8739.0,78.0,4.9,1413.0,Active,Samsung
48,2023-02-18,8712.0,48.0,3.5,1469.0,Active,Samsung
48,2023-02-19,9830.0,60.0,5.5,1510.0,Active,Samsung
48,2023-02-20,11527.0,59.0,5.1,1461.0,Very Active,Samsung
48,2023-02-21,10678.0,75.0,5.0,1518.0,Very Active,Samsung
48,2023-02-22,10217.0,51.0,5.7,1283.0,Very Active,Samsung
48,2023-02-23,6184.0,64.0,5.3,1534.0,Lightly Active,Samsung
48,2023-02-24,9535.0,51.0,5.6,1318.0,Active,Samsung
48,2023-02-25,12232.0,47.0,5.5,1347.0,Very Active,Samsung
48,2023-02-26,10661.0,57.0,5.1,1632.0,Very Active,Samsung
49,2023-01-09,10515.0,74.0,5.7,2575.0,Very Active,SAMSUNG
49,2023-01-10,10678.0,65.0,7.3,2972.0,Very Active,SAMSUNG
49,2023-01-11,10882.0,52.0,8.6,2946.0,Very Active,SAMSUNG
49,2023-01-12,11912.0,60.0,7.0,2605.0,Very Active,SAMSUNG
49,2023-01-13,11399.0,65.0,6.7,3205.0,Very Active,SAMSUNG
49,2023-01-14,7877.0,62.0,7.1,3624.0,Active,SAMSUNG
49,2023-01-15,10165.0,74.0,6.6,3577.0,Very Active,SAMSUNG
49,2023-01-16,6800.0,69.0,5.1,2245.0,Lightly Active,SAMSUNG
49,2023-01-17,11075.0,70.0,6.4,2964.0,Very Active,SAMSUNG
49,2023-01-18,16931.0,66.0,7.2,2801.0,Very Active,SAMSUNG
49,2023-01-19,11071.0,66.0,6.3,3540.0,Very Active,SAMSUNG
49,2023-01-20,12915.0,70.0,4.4,2887.0,Very Active,SAMSUNG
49,2023-01-21,16105.0,66.0,7.8,3428.0,Very Active,SAMSUNG
49,2023-01-22,10911.0,60.0,4.3,3200.0,Very Active,SAMSUNG
49,2023-01-23,8750.0,70.0,5.4,2916.0,Active,SAMSUNG
49,2023-01-24,10524.0,71.0,5.6,3354.0,Very Active,SAMSUNG
49,2023-01-25,9206.0,52.0,6.6,3006.0,Active,SAMSUNG
49,2023-01-26,10789.0,82.0,6.5,2960.0,Very Active,SAMSUNG
